threshold,validation_f1
12.942424124981983,0.931129476584022
13.048659899148596,0.931129476584022
13.15489567331521,0.9307479224376731
13.261131447481823,0.935933147632312
13.367367221648434,0.9385474860335196
13.473602995815048,0.9411764705882353
13.57983876998166,0.9464788732394366
13.686074544148273,0.9464788732394366
13.792310318314886,0.9491525423728814
13.898546092481498,0.9491525423728814
14.004781866648111,0.9572649572649573
14.111017640814724,0.9572649572649573
14.217253414981336,0.9572649572649573
14.32348918914795,0.96
14.429724963314563,0.96
14.535960737481174,0.96
14.642196511647787,0.9655172413793104
14.7484322858144,0.9655172413793104
14.854668059981012,0.9655172413793104
14.960903834147626,0.9655172413793104
15.067139608314239,0.9655172413793104
15.17337538248085,0.9655172413793104
15.279611156647464,0.9710982658959537
15.385846930814077,0.9739130434782609
15.492082704980689,0.9739130434782609
15.598318479147302,0.9739130434782609
15.704554253313916,0.9739130434782609
15.810790027480527,0.9739130434782609
15.91702580164714,0.9739130434782609
16.023261575813756,0.9739130434782609
16.129497349980365,0.9739130434782609
16.23573312414698,0.9739130434782609
16.341968898313592,0.9739130434782609
16.448204672480202,0.9767441860465116
16.554440446646815,0.9767441860465116
16.66067622081343,0.9767441860465116
16.766911994980042,0.9767441860465116
16.873147769146655,0.9795918367346939
16.97938354331327,0.9824561403508771
17.085619317479882,0.9824561403508771
17.191855091646495,0.9824561403508771
17.29809086581311,0.9824561403508771
17.40432663997972,0.9824561403508771
17.51056241414633,0.9853372434017595
17.616798188312945,0.9853372434017595
17.723033962479555,0.9853372434017595
17.829269736646168,0.9853372434017595
17.93550551081278,0.9882352941176471
18.041741284979395,0.9882352941176471
18.147977059146008,0.9882352941176471
18.25421283331262,0.9882352941176471
18.360448607479235,0.9882352941176471
18.466684381645848,0.9882352941176471
18.57292015581246,0.9882352941176471
18.67915592997907,0.9882352941176471
18.785391704145685,0.9882352941176471
18.891627478312298,0.9852507374631269
18.997863252478908,0.9852507374631269
19.10409902664552,0.9852507374631269
19.210334800812134,0.9852507374631269
19.316570574978748,0.9881656804733728
19.42280634914536,0.9881656804733728
19.529042123311974,0.9881656804733728
19.635277897478588,0.9881656804733728
19.7415136716452,0.9881656804733728
19.847749445811814,0.9881656804733728
19.953985219978424,0.9851632047477745
20.060220994145038,0.9851632047477745
20.16645676831165,0.9851632047477745
20.27269254247826,0.9851632047477745
20.378928316644874,0.9851632047477745
20.485164090811487,0.9821428571428571
20.5913998649781,0.9821428571428571
20.697635639144714,0.9821428571428571
20.803871413311327,0.9821428571428571
20.91010718747794,0.9821428571428571
21.016342961644554,0.9821428571428571
