threshold,validation_accuracy,validation_precision,validation_recall,validation_f1
0.12951815,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.12990822,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13029829,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13068834,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.1310784,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13146847,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13185853,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.1322486,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13263866,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13302872,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13341878,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13380885,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.1341989,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13458897,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13497904,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13536909,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13575916,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13614923,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13653928,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13692935,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13731942,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13770947,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13809954,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.1384896,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13887966,0.5,0.5,0.0058823529411764705,0.011627906976744186
0.13926972,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.13965979,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14004984,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14043991,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14082998,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14122003,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14161009,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14200017,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14239022,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14278027,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14317036,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14356041,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14395046,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14434054,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.1447306,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14512065,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14551073,0.5029411764705882,1.0,0.0058823529411764705,0.011695906432748537
0.14590079,0.5,0.0,0.0,0.0
